Date,Open,High,Low,Close,Adj Close,Volume
2020-05-26,1918.000000,1933.750000,1821.550049,1829.000000,1802.676514,9869295
2020-05-27,1830.000000,1946.000000,1783.000000,1936.449951,1908.579956,17335246
2020-05-28,1954.000000,1983.000000,1927.000000,1947.699951,1919.668213,9051775
2020-05-29,1914.000000,1980.000000,1891.000000,1953.650024,1925.532593,10361847
2020-06-01,1997.050049,2226.399902,1997.050049,2160.850098,2129.750488,18915983
2020-06-02,2165.250000,2375.000000,2160.850098,2346.199951,2312.433105,23442470
2020-06-03,2417.000000,2496.850098,2398.000000,2411.899902,2377.187256,18705176
2020-06-04,2414.000000,2453.649902,2276.800049,2313.050049,2279.760010,16315350
2020-06-05,2344.000000,2409.000000,2275.000000,2390.350098,2355.947510,15850039
2020-06-08,2505.000000,2547.699951,2475.550049,2507.250000,2471.165039,14992503
2020-06-09,2535.000000,2535.000000,2415.300049,2443.600098,2408.431152,12373077
2020-06-10,2440.000000,2470.000000,2401.000000,2435.649902,2400.595215,8961443
2020-06-11,2410.000000,2459.000000,2320.100098,2338.899902,2305.237793,10042767
2020-06-12,2200.000000,2470.000000,2199.000000,2450.149902,2414.886963,16802457
2020-06-15,2420.000000,2429.949951,2331.000000,2351.399902,2317.558105,12070346
2020-06-16,2452.000000,2455.399902,2285.000000,2365.000000,2330.962158,12914351
2020-06-17,2347.000000,2425.000000,2332.050049,2396.000000,2361.516113,9650279
2020-06-18,2375.000000,2541.699951,2373.000000,2525.949951,2489.595703,12738268
2020-06-19,2562.000000,2714.550049,2560.000000,2698.600098,2659.761230,18603826
2020-06-22,2740.000000,2863.600098,2728.000000,2840.300049,2799.421875,13939326
2020-06-23,2899.949951,3109.250000,2833.000000,3025.500000,2981.956299,16186953
2020-06-24,3125.000000,3125.000000,2911.000000,2934.449951,2892.216553,20108807
2020-06-25,2878.050049,3046.000000,2851.000000,3005.350098,2962.096436,15982130
2020-06-26,3042.500000,3058.800049,2872.050049,2903.500000,2861.712158,12572499
2020-06-29,2834.000000,2894.449951,2770.000000,2857.949951,2816.817627,11613999
2020-06-30,2910.000000,2936.649902,2816.000000,2831.000000,2790.255615,9703057
2020-07-01,2831.000000,2968.699951,2806.000000,2953.899902,2911.386475,12704896
2020-07-02,2980.000000,3016.000000,2925.000000,2964.250000,2921.588135,11619734
2020-07-03,2980.000000,2989.449951,2921.000000,2931.500000,2889.309082,8543597
2020-07-06,2970.000000,3134.649902,2955.000000,3108.800049,3064.057373,11437583
2020-07-07,3150.000000,3419.649902,3125.300049,3351.949951,3303.708008,22876401
2020-07-08,3351.949951,3408.800049,3180.100098,3208.050049,3161.878906,19126183
2020-07-09,3235.000000,3379.899902,3195.100098,3330.000000,3282.073730,18757786
2020-07-10,3275.000000,3395.000000,3272.050049,3314.149902,3266.451660,16150413
2020-07-13,3360.000000,3378.000000,3216.199951,3234.600098,3188.046875,13136467
2020-07-14,3219.800049,3219.800049,3122.350098,3190.949951,3145.024902,12404422
2020-07-15,3230.000000,3297.699951,3122.250000,3149.250000,3103.925293,10980262
2020-07-16,3180.000000,3215.000000,3102.300049,3204.800049,3158.675781,9999925
2020-07-17,3210.000000,3323.000000,3205.000000,3301.300049,3253.786865,8425626
2020-07-20,3344.949951,3453.949951,3316.500000,3441.500000,3391.969238,10555495
2020-07-21,3500.000000,3519.500000,3218.649902,3292.449951,3245.064453,25960048
2020-07-22,3320.000000,3340.000000,3193.600098,3253.000000,3206.181885,17069659
2020-07-23,3253.000000,3320.000000,3216.050049,3297.800049,3250.337158,8718035
2020-07-24,3245.000000,3290.000000,3220.000000,3251.850098,3205.048584,6637683
2020-07-27,3263.000000,3280.000000,3152.199951,3171.149902,3125.509766,7089867
2020-07-28,3175.000000,3260.000000,3161.199951,3239.600098,3192.975098,8211697
2020-07-29,3245.000000,3329.000000,3239.600098,3284.250000,3236.982178,8070022
2020-07-30,3295.399902,3324.000000,3205.050049,3218.300049,3171.981689,6508278
2020-07-31,3236.000000,3273.000000,3181.250000,3251.300049,3204.506836,7235397
2020-08-03,3244.000000,3244.000000,3169.000000,3174.500000,3128.811768,4463920
2020-08-04,3202.000000,3260.000000,3142.850098,3235.600098,3189.032471,6679145
2020-08-05,3256.000000,3330.000000,3247.949951,3262.149902,3215.200195,6985380
2020-08-06,3292.000000,3378.800049,3255.000000,3345.199951,3297.054932,8172906
2020-08-07,3333.000000,3481.449951,3310.000000,3464.300049,3414.440918,10151267
2020-08-10,3494.000000,3556.850098,3413.199951,3442.949951,3393.398193,7129245
2020-08-11,3462.300049,3494.550049,3404.699951,3457.399902,3407.640137,5571818
2020-08-12,3425.000000,3450.000000,3362.000000,3418.250000,3369.053955,5662527
2020-08-13,3450.000000,3472.000000,3401.000000,3419.649902,3370.433350,4663359
2020-08-14,3425.000000,3448.800049,3306.199951,3331.100098,3283.157959,5531335
2020-08-17,3350.000000,3399.500000,3312.399902,3384.800049,3336.085205,4670572
2020-08-18,3399.000000,3437.949951,3366.600098,3419.899902,3370.679932,4706298
2020-08-19,3447.000000,3465.000000,3401.000000,3409.949951,3360.873047,4198849
2020-08-20,3378.000000,3414.500000,3353.050049,3393.800049,3344.955566,3677459
2020-08-21,3430.000000,3440.000000,3380.000000,3389.300049,3340.520508,2627380
2020-08-24,3403.000000,3515.000000,3401.050049,3492.050049,3441.791748,6205575
2020-08-25,3525.000000,3660.000000,3510.000000,3642.899902,3590.470459,9854059
2020-08-26,3665.000000,3707.000000,3631.000000,3645.550049,3593.082520,6665085
2020-08-27,3656.949951,3668.399902,3596.399902,3632.500000,3580.220215,4611062
2020-08-28,3650.000000,3688.000000,3617.050049,3670.800049,3617.968994,4251328
2020-08-31,3715.000000,3749.850098,3465.000000,3487.800049,3437.602783,8529766
2020-09-01,3517.000000,3674.000000,3500.199951,3643.850098,3591.406982,6065182
2020-09-02,3642.699951,3680.000000,3573.449951,3668.649902,3615.849609,4281011
2020-09-03,3668.000000,3676.750000,3605.000000,3619.699951,3567.604492,3221366
2020-09-04,3541.500000,3649.800049,3520.750000,3596.800049,3545.034180,4914649
2020-09-07,3607.000000,3629.000000,3477.600098,3505.149902,3454.702881,4665168
2020-09-08,3520.000000,3574.899902,3475.000000,3500.000000,3449.626953,4448703
2020-09-09,3477.000000,3493.449951,3392.449951,3422.850098,3373.587646,4563247
2020-09-10,3456.500000,3523.449951,3418.000000,3498.699951,3448.345947,4762282
2020-09-11,3490.000000,3557.699951,3456.699951,3544.399902,3493.388184,4608384
2020-09-14,3557.000000,3575.050049,3420.000000,3440.699951,3391.180664,4531509
2020-09-15,3475.000000,3524.199951,3455.000000,3513.399902,3462.834229,3893637
2020-09-16,3517.949951,3567.399902,3481.649902,3521.500000,3470.817383,3907718
2020-09-17,3488.800049,3517.000000,3456.199951,3471.949951,3421.980957,2781156
2020-09-18,3491.399902,3503.800049,3429.000000,3474.800049,3424.790039,3769087
2020-09-21,3462.800049,3467.000000,3314.250000,3330.149902,3282.221680,3627419
2020-09-22,3329.000000,3353.800049,3217.050049,3303.000000,3255.462402,4224968
2020-09-23,3330.000000,3344.000000,3200.199951,3243.850098,3197.163818,4244328
2020-09-24,3191.000000,3194.750000,3006.899902,3028.899902,2985.307373,5963777
2020-09-25,3080.000000,3167.149902,3028.800049,3138.949951,3093.773438,6232593
2020-09-28,3178.000000,3350.000000,3162.750000,3335.149902,3287.149658,5588695
2020-09-29,3358.000000,3372.000000,3254.500000,3294.750000,3247.331055,4643446
2020-09-30,3293.899902,3343.850098,3260.000000,3278.600098,3231.413574,3603536
2020-10-01,3325.000000,3460.000000,3315.050049,3442.800049,3393.250488,5382106
2020-10-05,3465.000000,3519.000000,3370.250000,3382.899902,3334.212402,4207190
2020-10-06,3439.899902,3480.000000,3391.199951,3474.300049,3424.297119,4758757
2020-10-07,3400.000000,3400.000000,3285.300049,3331.149902,3283.207031,6571080
2020-10-08,3354.000000,3388.000000,3302.000000,3326.449951,3278.574707,4461810
2020-10-09,3324.899902,3418.449951,3305.000000,3317.899902,3270.147949,5684099
2020-10-12,3350.000000,3379.399902,3305.000000,3327.199951,3279.314209,3204652
2020-10-13,3319.949951,3340.000000,3243.649902,3272.600098,3225.500000,3777657
2020-10-14,3268.000000,3382.350098,3232.699951,3372.050049,3323.518799,5304447
2020-10-15,3368.199951,3370.000000,3201.000000,3214.750000,3168.482422,5268019
2020-10-16,3236.350098,3269.449951,3170.100098,3231.350098,3184.843994,5076236
2020-10-19,3255.100098,3294.699951,3196.600098,3267.199951,3220.177734,4206637
2020-10-20,3255.000000,3289.500000,3226.800049,3262.149902,3215.200195,3252090
2020-10-21,3270.000000,3295.000000,3101.350098,3232.850098,3186.322266,7536460
2020-10-22,3160.000000,3345.000000,3150.000000,3314.449951,3266.747314,7085769
2020-10-23,3331.399902,3356.800049,3303.000000,3316.899902,3269.162109,3204777
2020-10-26,3330.000000,3330.000000,3236.649902,3293.899902,3246.493408,3546245
2020-10-27,3326.000000,3465.000000,3278.000000,3453.250000,3403.549805,6020946
2020-10-28,3448.949951,3489.899902,3347.899902,3370.800049,3322.286621,4649105
2020-10-29,3367.800049,3432.000000,3333.750000,3380.050049,3331.403564,3780349
2020-10-30,3364.949951,3391.000000,3252.850098,3309.000000,3261.375977,4287623
2020-11-02,3325.550049,3447.399902,3274.649902,3419.800049,3370.581299,4288551
2020-11-03,3430.000000,3520.000000,3415.850098,3490.800049,3440.559570,4446045
2020-11-04,3469.000000,3569.949951,3462.000000,3561.449951,3510.192627,4371143
2020-11-05,3610.000000,3750.000000,3587.649902,3736.899902,3683.117432,6332141
2020-11-06,3734.100098,3827.300049,3704.100098,3780.750000,3726.336426,5744050
2020-11-09,3810.000000,3878.699951,3786.050049,3865.000000,3809.373779,4149898
2020-11-10,3898.949951,4243.950195,3882.800049,4208.549805,4147.979492,11421448
2020-11-11,4211.000000,4429.549805,4133.950195,4268.799805,4207.361816,13896654
2020-11-12,4260.000000,4325.000000,4200.049805,4298.299805,4236.437500,5590038
2020-11-13,4260.000000,4410.000000,4250.000000,4376.049805,4313.068848,6088459
2020-11-14,4400.000000,4435.000000,4340.000000,4374.799805,4311.836914,789479
2020-11-17,4398.700195,4503.950195,4345.000000,4488.000000,4423.407715,5851523
2020-11-18,4475.000000,4678.000000,4464.000000,4653.750000,4586.771973,7513019
2020-11-19,4628.899902,4785.000000,4512.549805,4536.549805,4471.258789,8351005
2020-11-20,4571.950195,4762.149902,4515.250000,4715.850098,4647.978516,8736410
2020-11-23,4769.000000,4869.299805,4733.549805,4811.450195,4742.202637,7325039
2020-11-24,4835.000000,4862.000000,4770.000000,4810.649902,4741.414063,4297385
2020-11-25,4822.000000,4825.000000,4675.000000,4689.750000,4622.254395,4763321
2020-11-26,4655.000000,4854.000000,4640.000000,4821.250000,4751.861816,6273208
2020-11-27,4859.000000,4960.000000,4785.149902,4908.799805,4838.151855,12364707
2020-12-01,4951.200195,4952.399902,4825.250000,4861.100098,4791.138184,4017427
2020-12-02,4864.000000,4884.000000,4785.000000,4823.899902,4754.473633,3654970
2020-12-03,4865.000000,4890.000000,4817.000000,4867.450195,4797.396484,2876844
2020-12-04,4870.000000,4958.000000,4815.000000,4875.350098,4805.183105,3679378
2020-12-07,4870.000000,4924.950195,4815.000000,4829.450195,4759.943359,3115124
2020-12-08,4850.000000,4865.000000,4775.000000,4792.149902,4723.180176,2971076
2020-12-09,4820.000000,4852.850098,4791.200195,4844.149902,4774.431152,1965992
2020-12-10,4850.000000,4860.000000,4785.000000,4794.799805,4725.791992,1925963
2020-12-11,4805.000000,4889.000000,4805.000000,4843.850098,4774.136719,2670019
2020-12-14,4857.500000,4914.700195,4848.000000,4898.649902,4828.147461,1786348
2020-12-15,4889.950195,5150.000000,4868.850098,5122.500000,5048.775879,5936796
2020-12-16,5199.000000,5225.000000,5120.000000,5146.600098,5072.529297,3269184
2020-12-17,5139.850098,5303.149902,5101.600098,5286.700195,5210.612793,3733152
2020-12-18,5250.000000,5284.950195,5165.000000,5252.500000,5176.904785,3255043
2020-12-21,5228.000000,5234.700195,4905.200195,5041.850098,4969.287109,3551570
2020-12-22,5070.000000,5125.000000,4826.350098,5011.399902,4939.274902,5473521
2020-12-23,5000.000000,5166.000000,4970.350098,5088.899902,5015.659668,3431457
2020-12-24,5138.950195,5218.950195,5106.000000,5184.899902,5110.277832,2625559
2020-12-28,5184.899902,5244.799805,5175.000000,5204.100098,5129.201660,1932606
2020-12-29,5225.000000,5247.000000,5167.500000,5200.500000,5125.653320,1969529
2020-12-30,5200.500000,5348.000000,5174.000000,5334.149902,5257.379395,3864700
2020-12-31,5335.000000,5372.500000,5272.000000,5295.200195,5218.990234,2869212
2021-01-01,5310.200195,5338.000000,5250.000000,5280.149902,5204.157227,1447187
2021-01-04,5324.000000,5324.000000,5196.200195,5216.200195,5141.127441,2333659
2021-01-05,5218.000000,5224.200195,5062.500000,5119.000000,5045.326660,3953400
2021-01-06,5130.000000,5168.350098,4990.299805,5030.299805,4957.902832,3607923
2021-01-07,5065.000000,5131.549805,5021.299805,5081.000000,5007.873047,3035750
2021-01-08,5130.000000,5138.750000,5042.000000,5082.000000,5008.858398,2998451
2021-01-11,5108.000000,5110.950195,4958.250000,4984.250000,4912.515625,2924164
2021-01-12,4984.250000,5099.000000,4951.000000,5042.200195,4969.631836,3335908
2021-01-13,5066.000000,5074.000000,4826.250000,4902.899902,4832.336426,3269373
2021-01-14,4902.899902,4966.799805,4834.000000,4877.350098,4807.153809,2680811
2021-01-15,4877.000000,4927.000000,4842.399902,4883.600098,4813.314453,2544916
2021-01-18,4870.000000,4880.000000,4686.000000,4719.850098,4651.920410,3703413
2021-01-19,4765.100098,4994.950195,4752.000000,4959.149902,4887.776367,4767465
2021-01-20,4968.000000,5032.600098,4901.000000,4981.950195,4910.248535,3314707
2021-01-21,4993.000000,5225.000000,4990.000000,5118.299805,5044.636230,7061809
2021-01-22,5135.000000,5137.000000,4945.600098,4972.549805,4900.983887,3084796
2021-01-25,5049.000000,5163.000000,4890.000000,4908.700195,4838.053711,3673060
2021-01-27,4921.299805,4945.600098,4811.000000,4845.000000,4775.269531,2800493
2021-01-28,4779.549805,4909.000000,4723.100098,4810.250000,4741.019531,3477329
2021-01-29,4886.700195,4950.000000,4707.100098,4734.549805,4666.408691,4260795
2021-02-01,4775.000000,5080.000000,4666.500000,5058.600098,4985.795898,4290745
2021-02-02,5100.000000,5337.950195,5094.899902,5173.200195,5098.746094,4347993
2021-02-03,5218.600098,5270.000000,5140.000000,5245.100098,5169.610840,2650783
2021-02-04,5214.000000,5543.000000,5206.049805,5504.850098,5425.622559,5325888
2021-02-05,5526.000000,5627.000000,5470.000000,5538.549805,5458.837402,4437987
2021-02-08,5542.000000,5665.000000,5475.299805,5497.700195,5418.576172,2800809
2021-02-09,5537.500000,5539.000000,5382.600098,5400.299805,5322.577637,2263904
2021-02-10,5434.700195,5502.350098,5395.000000,5475.899902,5397.089844,2638012
2021-02-11,5470.000000,5588.000000,5455.750000,5567.049805,5486.927734,2028947
2021-02-12,5570.000000,5618.000000,5532.049805,5577.450195,5497.178223,1625268
2021-02-15,5605.350098,5799.000000,5600.000000,5779.850098,5696.665527,3168826
2021-02-16,5791.399902,5822.200195,5690.299805,5760.250000,5677.347168,2126810
2021-02-17,5730.000000,5799.000000,5670.000000,5705.149902,5623.040039,2346395
2021-02-18,5699.000000,5714.750000,5522.200195,5563.350098,5483.281250,2317513
2021-02-19,5560.000000,5621.950195,5425.000000,5497.950195,5418.822754,2744456
2021-02-22,5480.000000,5538.700195,5334.750000,5376.850098,5299.465332,2000563
2021-02-23,5420.000000,5504.649902,5350.000000,5383.700195,5306.216309,2190245
2021-02-24,5444.000000,5578.899902,5383.000000,5562.899902,5482.836914,1908795
2021-02-25,5601.000000,5619.950195,5511.350098,5529.950195,5450.361816,1584595
2021-02-26,5430.000000,5454.000000,5221.000000,5264.899902,5189.125977,3713326
2021-03-01,5315.000000,5369.899902,5195.000000,5266.799805,5190.998535,2031881
2021-03-02,5300.000000,5410.000000,5262.049805,5316.299805,5239.786621,2208634
2021-03-03,5364.149902,5573.350098,5340.100098,5542.899902,5463.125488,2252413
2021-03-04,5430.000000,5567.149902,5401.000000,5485.899902,5406.945801,2234698
2021-03-05,5440.000000,5519.750000,5402.100098,5444.899902,5366.535645,2075760
2021-03-08,5469.000000,5493.950195,5311.000000,5320.649902,5244.073730,1721042
2021-03-09,5371.000000,5445.000000,5335.000000,5415.049805,5337.115234,1811496
2021-03-10,5440.000000,5561.000000,5440.000000,5545.049805,5465.244141,2191250
2021-03-12,5600.000000,5670.000000,5521.000000,5557.850098,5477.860352,2508013
2021-03-15,5571.049805,5585.649902,5350.549805,5439.049805,5360.770020,2087008
2021-03-16,5488.450195,5507.000000,5420.000000,5455.950195,5377.427246,1561305
2021-03-17,5460.000000,5460.399902,5344.450195,5359.799805,5282.659668,1134758
2021-03-18,5423.000000,5545.000000,5305.000000,5371.850098,5294.537109,2339058
2021-03-19,5316.000000,5479.000000,5190.049805,5453.250000,5374.765625,3220310
2021-03-22,5446.500000,5497.000000,5337.000000,5389.350098,5311.785156,1938461
2021-03-23,5410.000000,5445.000000,5350.000000,5378.799805,5301.386719,1849038
2021-03-24,5374.000000,5374.000000,5260.000000,5270.299805,5194.448242,1737643
2021-03-25,5280.000000,5300.000000,5103.149902,5122.200195,5048.479980,2343271
2021-03-26,5170.000000,5248.000000,5135.000000,5183.049805,5108.453613,2347460
2021-03-30,5234.850098,5260.000000,5150.000000,5193.549805,5118.803223,1845280
2021-03-31,5185.000000,5218.799805,5122.950195,5149.850098,5075.732422,1845975
2021-04-01,5210.000000,5288.500000,5161.950195,5272.149902,5196.271484,2148234
2021-04-05,5259.000000,5259.000000,4920.600098,4962.500000,4891.078125,3739680
2021-04-06,5050.000000,5059.450195,4952.600098,4993.100098,4921.238281,2070906
2021-04-07,4980.000000,5109.000000,4940.000000,5077.100098,5004.028809,2402782
2021-04-08,5100.000000,5115.000000,5015.000000,5029.500000,4957.113770,1407879
2021-04-09,5000.000000,5010.000000,4845.000000,4872.299805,4802.176758,2902646
2021-04-12,4740.000000,4740.000000,4400.000000,4511.000000,4446.077148,4500046
2021-04-13,4535.100098,4774.899902,4514.049805,4728.750000,4660.692383,3175019
2021-04-15,4708.100098,4750.000000,4566.100098,4660.299805,4593.227539,2897185
2021-04-16,4661.000000,4690.000000,4590.000000,4616.600098,4550.156738,2142648
2021-04-19,4450.000000,4504.000000,4362.000000,4479.600098,4415.128906,3426507
2021-04-20,4563.000000,4699.000000,4555.200195,4613.649902,4547.249023,3394597
2021-04-22,4550.000000,4714.000000,4505.750000,4688.700195,4621.219238,2563539
2021-04-23,4621.100098,4759.799805,4610.500000,4667.799805,4600.620117,2729525
2021-04-26,4690.000000,4829.000000,4690.000000,4736.549805,4668.380371,2903989
2021-04-27,4747.000000,4889.850098,4746.549805,4865.049805,4795.030762,2644997
2021-04-28,4915.000000,5310.000000,4915.000000,5280.899902,5204.895996,8576454
2021-04-29,5350.000000,5525.000000,5330.000000,5484.850098,5405.911133,7258486
2021-04-30,5350.000000,5524.649902,5327.700195,5451.899902,5373.434570,4124888
2021-05-03,5316.299805,5580.000000,5291.250000,5551.149902,5471.256348,4033591
2021-05-04,5610.000000,5749.950195,5560.000000,5615.750000,5534.926758,4838347
2021-05-05,5683.000000,5700.000000,5452.399902,5515.149902,5435.774414,4378693
2021-05-06,5568.000000,5619.899902,5473.350098,5528.799805,5449.228027,2223111
2021-05-07,5590.000000,5613.149902,5458.000000,5493.799805,5414.731445,1851033
2021-05-10,5575.000000,5575.000000,5445.000000,5497.500000,5418.378906,1997339
2021-05-11,5411.250000,5458.100098,5390.000000,5424.700195,5346.626953,1617248
2021-05-12,5413.100098,5440.000000,5329.399902,5358.399902,5281.280273,1539336
2021-05-14,5405.000000,5405.000000,5267.000000,5330.350098,5253.634766,1525762
2021-05-17,5350.000000,5490.000000,5315.049805,5430.100098,5351.948730,2411583
2021-05-18,5501.000000,5705.000000,5501.000000,5688.750000,5606.876465,3147883
2021-05-19,5674.950195,5722.899902,5595.000000,5631.200195,5550.154785,2250906
2021-05-20,5628.000000,5658.000000,5545.000000,5588.750000,5508.315430,1488827
2021-05-21,5660.000000,5695.000000,5586.299805,5631.750000,5550.696777,1856966
2021-05-24,5634.000000,5688.000000,5590.000000,5602.899902,5522.261230,1215060
2021-05-25,5640.000000,5658.799805,5582.000000,5618.649902,5537.784668,1315546
2021-05-26,5640.000000,5794.799805,5586.100098,5771.149902,5688.089844,2916746
2021-05-27,5779.950195,5782.149902,5651.000000,5682.200195,5600.420410,2152590
2021-05-28,5724.000000,5750.000000,5592.100098,5610.750000,5529.998535,1526375
2021-05-31,5620.000000,5664.700195,5560.000000,5627.950195,5546.951172,1795811
2021-06-01,5644.000000,5818.000000,5625.399902,5784.799805,5701.543457,2853451
2021-06-02,5756.500000,5845.000000,5742.549805,5808.649902,5725.050293,2013195
2021-06-03,5840.000000,5915.000000,5780.149902,5901.500000,5816.564453,2230378
2021-06-04,5915.000000,6010.000000,5900.000000,5993.450195,5907.191406,2445367
2021-06-07,5800.000000,5843.850098,5682.450195,5729.750000,5647.285645,2835805
2021-06-08,5751.000000,5817.000000,5720.149902,5755.399902,5672.566406,1789007
2021-06-09,5795.000000,5795.000000,5627.299805,5674.500000,5592.831543,1538112
2021-06-10,5715.000000,6115.000000,5677.000000,6086.399902,5998.802734,5296120
2021-06-11,6105.350098,6230.000000,6045.200195,6120.000000,6031.919434,3702721
2021-06-14,6069.700195,6249.000000,5975.600098,6194.149902,6105.001953,2633601
2021-06-15,6219.000000,6239.799805,6150.000000,6161.149902,6072.477051,1523661
2021-06-16,6140.000000,6160.899902,6062.799805,6081.600098,5994.072266,1481658
2021-06-17,5920.000000,6115.000000,5920.000000,6050.250000,5963.173340,1871857
2021-06-18,6089.899902,6148.000000,5965.049805,6087.049805,5999.443848,2709615
2021-06-21,6000.000000,6135.000000,5987.100098,6116.000000,6027.977051,1271962
2021-06-22,6150.000000,6189.000000,6000.000000,6016.799805,5930.204590,1540611
2021-06-23,6051.000000,6115.000000,6001.000000,6015.600098,5929.022461,1238215
2021-06-24,6027.000000,6108.000000,6011.000000,6043.600098,5956.619141,1082421
2021-06-25,6057.000000,6107.000000,6030.200195,6075.799805,5988.355469,961994
2021-06-28,6100.000000,6117.700195,6015.000000,6037.049805,5950.163086,828481
2021-06-29,6040.000000,6137.649902,6002.100098,6052.399902,5965.292480,1310079
2021-06-30,6050.000000,6125.000000,6000.000000,6015.850098,5929.268555,1225794
2021-07-01,6040.000000,6040.000000,5940.000000,5967.149902,5881.269043,1120601
2021-07-02,6000.000000,6030.000000,5965.000000,5997.750000,5911.429199,811298
2021-07-05,6029.000000,6095.950195,6006.049805,6072.700195,5985.300293,863179
2021-07-06,6055.000000,6342.799805,6053.000000,6202.399902,6113.133789,3491393
2021-07-07,6220.000000,6286.000000,6160.399902,6198.600098,6109.388184,1947925
2021-07-08,6180.000000,6220.899902,6080.399902,6117.799805,6039.494141,1130560
2021-07-09,6083.000000,6171.000000,6061.049805,6136.149902,6057.609863,1447544
2021-07-12,6175.000000,6198.899902,6103.600098,6149.549805,6070.837402,978740
2021-07-13,6185.000000,6225.000000,6140.000000,6154.299805,6075.527344,1002127
2021-07-14,6150.000000,6182.000000,6120.000000,6133.899902,6055.388672,776574
2021-07-15,6133.899902,6177.200195,6102.000000,6129.700195,6051.242676,870990
2021-07-16,6125.000000,6190.000000,6097.200195,6125.450195,6047.046387,963121
2021-07-19,6088.000000,6123.000000,5935.000000,6015.399902,5938.405273,1290532
2021-07-20,6020.000000,6027.950195,5868.000000,5941.850098,5865.796387,1401837
2021-07-22,5930.000000,6244.000000,5921.149902,6195.549805,6116.248535,3488591
2021-07-23,6189.000000,6225.000000,6140.000000,6180.899902,6101.786621,953739
2021-07-26,6150.000000,6198.299805,6130.000000,6162.450195,6083.573242,733502
2021-07-27,6180.000000,6327.000000,6175.000000,6231.450195,6151.689941,2068528
2021-07-28,6257.899902,6284.000000,6157.000000,6262.000000,6181.848633,1149153
2021-07-29,6289.950195,6430.000000,6264.049805,6400.100098,6318.181152,1484664
2021-07-30,6416.850098,6416.850098,6212.200195,6228.100098,6148.383301,1406885
2021-08-02,6270.000000,6283.950195,6170.000000,6200.500000,6121.136230,1012435
2021-08-03,6215.000000,6342.000000,6206.000000,6331.899902,6250.854004,1091710
2021-08-04,6343.000000,6477.450195,6315.000000,6359.149902,6277.755371,1632091
2021-08-05,6354.000000,6355.500000,6232.000000,6248.250000,6168.274902,866567
2021-08-06,6285.000000,6299.500000,6211.000000,6224.299805,6144.630859,729789
2021-08-09,6225.000000,6269.950195,6136.049805,6193.149902,6113.879883,881179
2021-08-10,6225.000000,6248.450195,6142.049805,6170.100098,6091.125488,731009
2021-08-11,6176.100098,6199.950195,6057.000000,6167.799805,6088.854492,791929
2021-08-12,6181.000000,6254.899902,6151.250000,6199.500000,6120.148438,794602
2021-08-13,6210.000000,6228.850098,6131.000000,6156.549805,6077.748047,667932
2021-08-16,6149.000000,6395.000000,6103.850098,6377.149902,6295.524414,1423335
2021-08-17,6409.950195,6436.850098,6305.000000,6410.100098,6328.052734,1602776
2021-08-18,6434.000000,6640.000000,6406.049805,6544.100098,6460.338379,2153730
2021-08-20,6471.950195,6732.700195,6455.649902,6661.100098,6575.840332,2164732
2021-08-23,6740.000000,6819.500000,6697.000000,6752.200195,6665.774902,1738340
2021-08-24,6775.000000,7049.000000,6727.950195,6980.100098,6890.757324,2622990
2021-08-25,7005.000000,7054.000000,6921.000000,6944.950195,6856.057129,1509667
2021-08-26,6900.000000,6993.250000,6855.000000,6931.950195,6843.223633,1234588
2021-08-27,6950.000000,7024.350098,6872.000000,6966.600098,6877.430176,935906
2021-08-30,6995.950195,7197.000000,6980.000000,7165.500000,7073.784180,1504382
2021-08-31,7160.000000,7598.799805,7130.000000,7524.500000,7428.188965,2946438
2021-09-01,7525.000000,7674.500000,7483.350098,7519.600098,7423.352051,2227789
2021-09-02,7500.000000,7586.399902,7445.049805,7498.450195,7402.472656,1183378
2021-09-03,7500.000000,7555.000000,7461.750000,7523.399902,7427.103516,880247
2021-09-06,7550.000000,7615.000000,7485.100098,7506.350098,7410.271484,897071
2021-09-07,7528.899902,7566.250000,7407.200195,7457.299805,7361.849609,836013
2021-09-08,7457.000000,7514.000000,7411.049805,7463.200195,7367.673828,859256
2021-09-09,7430.000000,7460.000000,7380.000000,7430.649902,7335.540527,700436
2021-09-13,7430.649902,7495.000000,7352.000000,7445.549805,7350.249512,802565
2021-09-14,7480.000000,7530.000000,7408.000000,7417.549805,7322.607910,719258
2021-09-15,7445.000000,7480.000000,7380.000000,7414.149902,7319.250977,657283
2021-09-16,7445.000000,7445.000000,7330.500000,7411.500000,7316.635254,577129
2021-09-17,7445.500000,7679.950195,7360.000000,7428.799805,7333.713867,3474969
2021-09-20,7360.000000,7581.000000,7320.750000,7442.450195,7347.189453,1083806
2021-09-21,7481.149902,7847.100098,7401.000000,7813.850098,7713.835938,1993133
2021-09-22,7850.000000,7895.000000,7771.000000,7793.649902,7693.894043,1500541
2021-09-23,7863.600098,7999.000000,7804.649902,7899.049805,7797.945313,2109147
2021-09-24,7949.850098,7949.850098,7725.649902,7793.399902,7693.647461,1129346
2021-09-27,7849.000000,7860.000000,7740.049805,7795.450195,7695.671387,650774
2021-09-28,7815.000000,7825.000000,7425.049805,7543.299805,7446.748535,1572301
2021-09-29,7529.000000,7635.850098,7456.149902,7515.399902,7419.205078,945879
2021-09-30,7545.000000,7700.000000,7490.899902,7668.100098,7569.951660,1490707
2021-10-01,7620.000000,7639.200195,7475.000000,7522.750000,7426.461426,937740
