Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,147.350006,148.850006,144.000000,147.949997,146.065582,5764444
2019-06-19,148.449997,149.750000,140.600006,142.800003,140.981171,4744374
2019-06-20,142.300003,149.699997,140.350006,148.449997,146.559219,4477064
2019-06-21,147.000000,152.000000,145.949997,146.800003,144.930237,4673136
2019-06-24,145.899994,148.800003,144.600006,147.750000,145.868149,3240654
2019-06-25,146.500000,151.949997,144.850006,150.850006,148.928650,4920288
2019-06-26,150.000000,155.300003,148.500000,153.800003,151.841095,4779891
2019-06-27,152.300003,154.949997,151.500000,152.850006,150.903183,2858423
2019-06-28,152.500000,156.300003,149.800003,150.500000,148.583099,4642404
2019-07-01,150.649994,155.600006,148.050003,154.100006,152.137253,6182608
2019-07-02,154.899994,158.199997,151.399994,154.699997,152.729614,11741576
2019-07-03,156.399994,157.600006,154.199997,155.600006,153.618164,5661251
2019-07-04,160.100006,161.800003,154.300003,156.100006,154.111786,15687573
2019-07-05,156.300003,156.850006,145.850006,147.300003,145.423874,6607087
2019-07-08,143.250000,146.250000,137.550003,138.899994,137.130844,5896584
2019-07-09,138.050003,143.199997,135.750000,141.149994,139.352188,7317997
2019-07-10,142.000000,142.500000,137.250000,139.350006,137.575119,5548654
2019-07-11,140.500000,141.850006,137.500000,141.000000,139.204102,5098558
2019-07-12,141.000000,143.449997,137.800003,140.300003,138.513031,6678610
2019-07-15,141.000000,141.699997,136.100006,137.949997,136.192947,4491271
2019-07-16,137.899994,140.949997,136.600006,140.149994,138.364944,4954078
2019-07-17,140.199997,141.000000,137.000000,138.050003,136.291702,3984405
2019-07-18,137.699997,137.949997,133.350006,134.199997,132.490723,4247055
2019-07-19,134.250000,135.199997,130.300003,131.399994,129.726379,4256095
2019-07-22,130.750000,134.199997,128.699997,131.649994,129.973206,5467444
2019-07-23,131.449997,135.949997,130.750000,134.050003,132.342651,5753483
2019-07-24,133.449997,134.000000,127.849998,129.800003,128.146774,5403438
2019-07-25,130.500000,131.300003,127.750000,129.399994,127.751862,3977652
2019-07-26,129.399994,134.199997,128.399994,131.850006,130.170654,3632048
2019-07-29,131.000000,131.850006,127.099998,129.449997,128.190109,4349871
2019-07-30,128.000000,131.000000,123.849998,125.349998,124.130020,4167043
2019-07-31,125.000000,129.300003,124.199997,128.800003,127.546448,3665392
2019-08-01,128.600006,129.100006,123.000000,125.449997,124.229050,4462938
2019-08-02,124.900002,129.750000,123.300003,128.100006,126.853264,4637509
2019-08-05,126.199997,126.400002,121.150002,124.699997,123.486343,5259236
2019-08-06,124.000000,129.449997,124.000000,128.199997,126.952286,3899290
2019-08-07,128.199997,130.149994,124.599998,125.599998,124.377586,3911797
2019-08-08,126.199997,134.000000,124.050003,130.899994,129.626007,7070036
2019-08-09,134.699997,135.899994,130.100006,132.399994,131.111389,8589075
2019-08-13,133.000000,133.899994,128.600006,130.300003,129.031845,4226112
2019-08-14,130.899994,132.449997,127.349998,130.649994,129.378433,4761139
2019-08-16,130.000000,133.949997,128.149994,132.850006,131.557037,4087073
2019-08-19,132.800003,136.949997,132.300003,135.500000,134.181244,4261741
2019-08-20,135.699997,136.800003,132.050003,135.649994,134.329773,4515865
2019-08-21,134.000000,135.300003,130.250000,131.899994,130.616257,3426518
2019-08-22,130.949997,131.300003,126.099998,126.900002,125.664948,3358838
2019-08-23,123.400002,132.199997,122.900002,131.300003,130.022125,4374006
2019-08-26,132.100006,135.949997,128.300003,135.199997,133.884140,5507570
2019-08-27,134.750000,138.199997,133.899994,137.149994,135.815170,4495705
2019-08-28,136.199997,137.100006,132.149994,135.949997,134.626846,5312871
2019-08-29,138.000000,138.000000,130.350006,132.350006,131.061905,6108447
2019-08-30,132.399994,138.300003,132.149994,137.350006,136.013229,7806183
2019-09-03,135.600006,136.899994,133.000000,135.250000,133.933670,3477541
2019-09-04,134.600006,135.500000,130.600006,134.949997,133.636581,4313711
2019-09-05,135.000000,138.649994,133.350006,135.750000,134.428802,6840367
2019-09-06,135.399994,138.449997,135.050003,137.750000,136.409332,3744649
2019-09-09,137.800003,141.750000,136.350006,140.899994,139.528687,4349296
2019-09-11,140.050003,144.899994,140.050003,143.949997,142.548996,4245005
2019-09-12,144.850006,146.300003,142.050003,143.050003,141.657761,3500479
2019-09-13,143.000000,146.899994,140.550003,145.750000,144.331497,3561056
2019-09-16,144.000000,147.199997,143.149994,145.949997,144.529510,3713796
2019-09-17,145.500000,147.899994,142.399994,143.750000,142.350937,4167662
2019-09-18,144.000000,146.000000,142.100006,144.149994,142.747055,3465608
2019-09-19,143.949997,144.899994,140.500000,142.550003,141.162628,2662885
2019-09-20,143.000000,152.100006,141.300003,149.100006,147.648880,7545363
2019-09-23,154.000000,154.000000,147.550003,152.399994,150.916748,4136992
2019-09-24,151.250000,153.000000,145.399994,148.050003,146.609100,4576924
2019-09-25,149.699997,151.000000,145.500000,147.550003,146.113953,4572108
2019-09-26,148.449997,155.399994,146.649994,152.699997,151.213837,7013490
2019-09-27,152.699997,152.699997,147.199997,149.449997,147.995453,4016921
2019-09-30,149.100006,149.750000,143.750000,145.850006,144.430496,3528313
2019-10-01,146.100006,147.699997,140.500000,143.649994,142.251907,3732047
2019-10-03,143.000000,145.000000,141.399994,143.550003,142.152893,2070232
2019-10-04,143.949997,144.500000,137.550003,140.000000,138.637421,2382805
2019-10-07,138.449997,140.000000,135.250000,135.800003,134.478317,2701943
2019-10-09,134.949997,139.649994,134.100006,139.000000,137.647171,2682715
2019-10-10,138.000000,139.100006,135.300003,137.399994,136.062729,2413888
2019-10-11,137.449997,138.800003,134.600006,136.949997,135.617111,2780875
2019-10-14,137.899994,152.399994,137.000000,147.100006,145.668335,10795909
2019-10-15,147.699997,155.850006,146.600006,155.000000,153.491455,11048872
2019-10-16,155.000000,160.899994,155.000000,160.149994,158.591339,9587304
2019-10-17,159.800003,165.000000,157.649994,162.550003,160.967972,6523046
2019-10-18,174.899994,175.800003,165.100006,175.100006,173.395828,14162661
2019-10-22,174.500000,180.000000,173.399994,178.649994,176.911270,7909839
2019-10-23,178.750000,178.750000,172.399994,176.449997,174.732697,4743985
2019-10-24,175.000000,180.000000,174.300003,179.000000,177.257858,4753708
2019-10-25,179.500000,183.699997,177.199997,181.300003,179.535492,7857185
2019-10-27,182.899994,184.250000,182.000000,183.399994,181.615036,1003411
2019-10-29,182.800003,197.000000,182.350006,195.550003,193.646790,9534790
2019-10-30,194.350006,197.449997,192.300003,195.750000,193.844864,4791525
2019-10-31,196.699997,201.300003,196.000000,199.649994,197.706879,6584768
2019-11-01,199.000000,202.399994,196.199997,200.449997,198.499115,3522957
2019-11-04,200.949997,203.899994,198.250000,200.899994,198.944733,3965499
2019-11-05,200.000000,201.500000,197.699997,200.550003,198.598129,2326138
2019-11-06,199.000000,209.699997,198.600006,207.550003,205.530014,6220311
2019-11-07,207.899994,210.399994,205.500000,209.149994,207.114441,3959490
2019-11-08,208.699997,212.000000,206.199997,208.050003,206.025131,4057743
2019-11-11,206.949997,212.250000,206.050003,210.850006,208.797897,2907157
2019-11-13,209.000000,210.750000,194.300003,198.199997,196.270996,9836594
2019-11-14,196.250000,203.149994,194.050003,202.300003,200.331100,4141184
2019-11-15,202.000000,205.000000,200.800003,203.600006,201.618439,3314555
2019-11-18,203.800003,205.600006,200.100006,201.149994,199.192291,2041767
2019-11-19,202.000000,202.600006,196.250000,199.699997,197.756393,2954848
2019-11-20,198.500000,207.449997,198.100006,205.699997,203.698013,3488019
2019-11-21,206.899994,209.000000,201.949997,205.500000,203.499954,4409698
2019-11-22,204.750000,206.300003,200.100006,203.449997,201.469894,2545651
2019-11-25,201.899994,216.250000,201.600006,215.199997,213.105545,6805228
2019-11-26,214.750000,217.699997,207.149994,210.600006,208.550323,5247790
2019-11-27,209.899994,215.199997,208.500000,213.550003,211.471603,4051404
2019-11-28,212.800003,216.199997,210.500000,213.100006,211.025986,4234343
2019-11-29,212.399994,221.500000,211.699997,214.899994,212.808456,7969827
2019-12-02,212.000000,213.699997,206.050003,209.000000,206.965897,3169460
2019-12-03,208.000000,209.949997,203.550003,207.850006,205.827087,2382612
2019-12-04,205.800003,213.500000,205.300003,212.449997,210.382339,2917279
2019-12-05,213.000000,213.699997,207.350006,208.399994,206.371704,2309030
2019-12-06,208.449997,210.050003,205.050003,206.500000,204.490219,1958477
2019-12-09,205.899994,209.699997,202.399994,207.449997,205.430969,2550809
2019-12-10,207.449997,208.199997,203.300003,204.199997,202.212601,2139886
2019-12-11,203.100006,207.800003,202.649994,206.149994,204.143631,2155584
2019-12-12,206.899994,212.350006,206.600006,210.399994,208.352280,2958155
2019-12-13,210.500000,213.250000,208.500000,212.199997,210.134750,2867800
2019-12-16,212.100006,213.250000,209.399994,210.500000,208.451294,2184582
2019-12-17,210.500000,213.199997,210.000000,211.199997,209.144470,1968218
2019-12-18,211.800003,212.449997,205.600006,208.149994,206.124161,2542320
2019-12-19,207.649994,211.000000,206.750000,210.550003,208.500824,2180662
2019-12-20,210.000000,220.800003,209.500000,218.800003,216.670532,6997898
2019-12-23,217.750000,220.800003,212.399994,214.550003,212.461884,3709426
2019-12-24,214.550003,216.949997,207.600006,209.149994,207.114441,2984621
2019-12-26,208.949997,211.100006,205.600006,208.949997,206.916382,3299177
2019-12-27,209.050003,211.199997,207.100006,209.100006,207.064911,2240503
2019-12-30,209.899994,211.600006,208.000000,208.649994,206.619278,1938731
2019-12-31,208.699997,210.750000,207.649994,208.350006,206.322220,1600059
2020-01-01,209.000000,210.449997,206.649994,207.850006,205.827087,1553127
2020-01-02,208.000000,213.199997,207.500000,211.199997,209.144470,2991937
2020-01-03,210.250000,212.350006,205.800003,208.300003,206.272705,2512421
2020-01-06,207.750000,207.750000,197.750000,199.550003,197.607864,4353179
2020-01-07,200.550003,205.699997,200.550003,204.050003,202.064072,2966120
2020-01-08,201.000000,203.550003,194.550003,201.500000,199.538895,5762654
2020-01-09,201.899994,208.899994,201.899994,208.000000,205.975616,3496063
2020-01-10,208.000000,213.000000,205.899994,209.100006,207.064911,2769132
2020-01-13,210.649994,216.250000,209.600006,213.600006,211.521133,3527267
2020-01-14,213.449997,215.500000,211.850006,214.350006,212.263824,1775182
2020-01-15,214.500000,218.000000,212.500000,216.600006,214.491928,1982079
2020-01-16,217.699997,222.500000,217.000000,220.000000,217.858841,4280379
2020-01-17,216.000000,229.250000,213.699997,228.399994,226.177094,10810744
2020-01-20,229.550003,232.250000,224.149994,226.550003,224.345108,4546367
2020-01-21,224.350006,227.000000,220.500000,224.250000,222.067474,2813526
2020-01-22,224.800003,228.000000,221.149994,225.899994,223.701416,2939366
2020-01-23,226.000000,231.199997,225.750000,229.600006,227.365417,2650092
2020-01-24,225.500000,232.399994,219.000000,229.750000,227.513931,7154795
2020-01-27,229.500000,236.449997,226.050003,230.550003,228.306152,5293975
2020-01-28,232.250000,234.500000,229.100006,229.899994,227.662476,2161711
2020-01-29,231.699997,238.350006,231.000000,232.300003,230.039124,3738186
2020-01-30,232.300003,232.750000,228.199997,231.500000,229.246902,2192123
2020-01-31,231.000000,234.550003,227.149994,229.449997,227.216858,2720308
2020-02-03,221.699997,224.649994,215.600006,220.899994,218.750076,2720614
2020-02-04,222.649994,227.149994,222.050003,225.449997,223.255783,2028088
2020-02-05,226.750000,239.300003,222.550003,236.250000,233.950684,8985919
2020-02-06,237.399994,243.600006,234.100006,236.500000,234.198242,8852675
2020-02-07,236.399994,242.149994,235.250000,239.500000,237.169037,5052443
2020-02-10,239.500000,245.149994,237.550003,244.500000,242.120392,5588211
2020-02-11,245.199997,248.600006,243.649994,245.300003,242.912613,3533751
2020-02-12,245.899994,251.399994,245.000000,249.699997,247.269760,4490312
2020-02-13,249.800003,252.750000,248.250000,251.449997,249.002731,2563148
2020-02-14,252.500000,258.600006,251.550003,256.149994,253.657013,4968325
2020-02-17,256.899994,257.399994,251.649994,252.500000,250.042511,2411524
2020-02-18,251.649994,251.649994,245.250000,249.449997,247.022202,2430446
2020-02-19,250.000000,255.500000,249.899994,254.000000,251.527924,2101729
2020-02-20,253.199997,261.000000,252.649994,258.649994,256.132660,3108173
2020-02-24,254.800003,255.850006,244.100006,247.250000,244.843613,3309214
2020-02-25,249.800003,251.750000,242.399994,246.449997,244.051392,3309962
2020-02-26,244.000000,246.300003,241.000000,242.800003,240.436935,2897390
2020-02-27,241.449997,241.449997,232.050003,234.149994,231.871109,3568055
2020-02-28,221.000000,226.800003,217.000000,218.649994,216.521973,3364181
2020-03-02,223.000000,226.699997,216.149994,218.600006,216.472458,3162614
2020-03-03,221.000000,228.649994,219.250000,225.750000,223.552872,2992170
2020-03-04,226.100006,227.000000,213.550003,221.100006,218.948135,5216787
2020-03-05,223.750000,226.850006,219.350006,221.750000,219.591797,3159080
2020-03-06,215.100006,216.750000,207.500000,214.750000,212.659912,4375226
2020-03-09,207.000000,208.500000,197.250000,199.699997,197.756393,2763988
2020-03-11,197.399994,205.000000,192.250000,195.750000,193.844864,3763186
2020-03-12,180.100006,183.899994,160.449997,162.149994,160.571838,4834390
2020-03-13,145.949997,161.350006,129.750000,148.750000,147.302261,7463176
2020-03-16,141.000000,142.300003,128.649994,134.699997,133.389023,6582749
2020-03-17,135.699997,142.550003,130.500000,133.399994,132.101669,6388061
2020-03-18,135.899994,137.000000,127.099998,130.199997,128.932800,4255688
2020-03-19,121.000000,132.949997,118.199997,128.899994,127.645470,5517080
2020-03-20,138.000000,141.600006,128.699997,137.699997,136.359818,4496351
2020-03-23,123.050003,135.000000,118.199997,120.900002,120.599144,1456143
2020-03-24,125.000000,132.949997,116.400002,130.350006,130.025620,5125923
2020-03-25,126.000000,134.899994,125.000000,132.300003,131.970795,2771318
2020-03-26,135.000000,152.000000,132.050003,140.250000,139.900986,7980255
2020-03-27,146.000000,151.000000,126.250000,128.000000,127.681473,4378366
2020-03-30,124.000000,129.800003,121.000000,128.699997,128.379730,2397592
2020-03-31,131.699997,138.449997,129.449997,137.600006,137.257599,2200227
2020-04-01,138.949997,138.949997,131.800003,133.949997,133.616669,1997603
2020-04-03,134.000000,134.600006,128.000000,129.050003,128.728867,1761897
2020-04-07,131.000000,141.500000,131.000000,138.149994,137.806213,2463474
2020-04-08,136.850006,147.149994,134.899994,138.100006,137.756348,3237290
2020-04-09,140.000000,146.250000,140.000000,142.449997,142.095520,2359428
2020-04-13,142.000000,149.000000,136.550003,146.000000,145.636688,2204560
2020-04-15,148.050003,150.949997,143.199997,145.250000,144.888535,3413325
2020-04-16,142.000000,144.850006,140.550003,143.300003,142.943405,2685695
2020-04-17,146.949997,148.550003,141.550003,143.899994,143.541901,2383979
2020-04-20,146.000000,155.449997,142.600006,146.699997,146.334930,6835058
2020-04-21,143.000000,143.000000,134.149994,135.949997,135.611679,3576177
2020-04-22,136.000000,138.800003,132.100006,137.600006,137.257599,6012030
2020-04-23,140.500000,142.500000,137.500000,140.500000,140.150375,3371195
2020-04-24,137.149994,140.550003,134.100006,134.649994,134.314926,1823167
2020-04-27,136.399994,138.350006,134.100006,134.600006,134.265060,2996533
2020-04-28,135.949997,141.899994,135.050003,139.300003,138.953369,5721109
2020-04-29,140.000000,140.699997,135.649994,139.500000,139.152847,4774187
2020-04-30,141.449997,147.449997,140.300003,141.399994,141.048126,4899422
2020-05-04,136.899994,137.500000,130.000000,131.550003,131.222641,6012691
2020-05-05,135.000000,136.350006,131.800003,132.699997,132.369766,3112486
2020-05-06,133.649994,135.399994,127.300003,133.250000,132.918411,6685480
2020-05-07,131.100006,135.649994,130.000000,134.899994,134.564301,2423478
2020-05-08,136.899994,139.350006,136.199997,137.149994,136.808701,2431204
2020-05-11,137.850006,143.300003,137.500000,140.050003,139.701477,2900696
2020-05-12,138.500000,140.699997,133.199997,139.899994,139.551849,2901801
2020-05-13,145.000000,145.000000,140.750000,141.149994,140.798737,3115038
2020-05-14,139.550003,142.350006,137.399994,140.899994,140.549362,1587450
2020-05-15,141.399994,143.699997,140.000000,141.050003,140.699005,2145697
2020-05-18,144.800003,146.399994,134.350006,135.899994,135.561798,4941536
2020-05-19,137.800003,145.899994,134.449997,139.699997,139.352356,5564024
2020-05-20,139.500000,143.199997,138.000000,141.350006,140.998276,2872608
2020-05-21,142.199997,144.000000,137.050003,138.300003,137.955841,2682428
2020-05-22,138.000000,141.199997,136.600006,138.100006,137.756348,2449109
2020-05-26,139.000000,143.300003,138.350006,139.500000,139.152847,2657870
2020-05-27,139.750000,141.600006,138.500000,141.000000,140.649124,2224751
2020-05-28,141.699997,144.399994,140.600006,142.649994,142.294998,2816689
2020-05-29,141.100006,153.600006,141.100006,148.350006,147.980850,9162612
2020-06-01,150.000000,154.899994,149.500000,150.500000,150.125473,3985102
2020-06-02,151.000000,152.600006,148.250000,149.949997,149.576859,2482873
2020-06-03,151.750000,157.899994,149.600006,150.649994,150.275101,5875845
2020-06-04,150.500000,153.899994,146.149994,148.000000,147.631699,3146640
2020-06-05,148.899994,155.000000,148.449997,152.449997,152.070633,4111095
2020-06-08,155.600006,158.500000,150.649994,152.649994,152.270126,4899754
2020-06-09,154.199997,156.699997,151.050003,151.899994,151.521988,3005643
2020-06-10,152.750000,154.750000,150.250000,151.850006,151.472122,4135121
2020-06-11,151.850006,165.449997,150.250000,151.800003,151.422256,16533100
2020-06-12,144.000000,153.300003,141.000000,152.300003,151.921005,4817295
2020-06-15,151.800003,156.850006,148.250000,149.250000,148.878601,3214496
2020-06-16,153.500000,154.000000,142.750000,146.199997,145.836182,2640377
2020-06-17,145.000000,148.449997,143.449997,147.149994,146.783829,1252809
2020-06-18,146.699997,149.449997,146.000000,147.850006,147.482071,2037814
2020-06-19,149.600006,154.399994,148.899994,152.699997,152.320007,5245179
2020-06-22,154.500000,156.199997,153.600006,154.649994,154.265137,4662143
2020-06-23,157.000000,161.800003,155.550003,157.199997,156.808792,4790074
2020-06-24,159.100006,163.000000,153.500000,154.800003,154.414795,4078195
2020-06-25,153.250000,169.199997,153.000000,161.649994,161.247726,14608370
2020-06-26,164.000000,166.350006,161.300003,162.149994,161.746490,6772909
2020-06-29,161.399994,163.550003,156.750000,159.750000,159.352478,2937549
2020-06-30,161.399994,164.149994,155.250000,156.250000,155.861191,3827240
2020-07-01,157.149994,159.000000,156.050003,157.649994,157.257690,1681231
2020-07-02,159.800003,160.949997,156.149994,158.199997,157.806320,2152710
2020-07-03,160.000000,163.850006,157.399994,160.000000,159.601837,4481657
2020-07-06,161.949997,165.199997,160.500000,164.199997,163.791382,3515662
2020-07-07,164.500000,170.649994,163.300003,168.149994,167.731567,8172143
2020-07-08,168.000000,169.500000,161.399994,163.000000,162.594376,3650115
2020-07-09,163.000000,165.100006,161.449997,162.750000,162.344986,1711099
2020-07-10,161.500000,163.399994,158.500000,159.699997,159.302597,1950837
2020-07-13,161.449997,162.449997,154.350006,156.050003,155.661667,2585981
2020-07-14,155.899994,156.250000,149.000000,149.750000,149.377350,2352010
2020-07-15,150.100006,153.850006,147.000000,147.750000,147.382339,2180415
2020-07-16,148.100006,150.000000,145.199997,148.899994,148.529465,1473784
2020-07-17,149.750000,153.899994,149.000000,151.600006,151.222748,2222846
2020-07-20,153.149994,161.899994,152.100006,160.699997,160.300110,6329853
2020-07-21,161.449997,168.100006,159.100006,167.300003,166.883682,6517373
2020-07-22,167.000000,172.000000,162.000000,169.399994,168.978439,4611051
2020-07-23,168.350006,170.699997,165.399994,169.949997,169.527069,2199241
2020-07-24,167.399994,169.750000,163.649994,168.750000,168.330078,1801357
2020-07-27,168.649994,169.050003,163.000000,165.949997,165.537033,1156539
2020-07-28,166.300003,174.899994,163.800003,173.550003,173.118134,4829045
2020-07-29,174.000000,190.850006,172.050003,179.100006,178.654327,15392378
2020-07-30,179.199997,181.350006,173.250000,175.050003,174.614410,3403335
